date,city,population,case,death,rate
2022-12-29 00:00:00,Haddam,8193.0,1660.0,13.0,73.2332
2022-12-29 00:00:00,Hamden,60556.0,16737.0,246.0,122.2009
2022-12-29 00:00:00,Hampton,1842.0,506.0,1.0,56.551550361889355
2022-12-29 00:00:00,Hartford,122105.0,37527.0,433.0,79.4398
2022-12-29 00:00:00,Hartland,2120.0,296.0,6.0,283.0189
2022-12-29 00:00:00,Harwinton,5420.0,1177.0,10.0,110.7011
2022-12-29 00:00:00,Hebron,9504.0,1839.0,16.0,63.1313
2022-12-29 00:00:00,Kent,2777.0,656.0,2.0,57.55472035978809
2022-12-29 00:00:00,Killingly,17336.0,5045.0,86.0,28.8417
2022-12-29 00:00:00,Killingworth,6364.0,1296.0,11.0,61.21023028869509
2022-12-29 00:00:00,Lebanon,7144.0,1661.0,8.0,69.9888
2022-12-29 00:00:00,Ledyard,14621.0,3895.0,17.0,88.9132
2022-12-29 00:00:00,Lisbon,4220.0,1033.0,15.0,58.65847590594014
2022-12-29 00:00:00,Litchfield,8094.0,1520.0,14.0,86.4838
2022-12-29 00:00:00,Lyme,2316.0,382.0,1.0,0.0
2022-12-29 00:00:00,Madison,18030.0,4195.0,49.0,99.8336
2022-12-29 00:00:00,Manchester,57584.0,13994.0,200.0,81.6199
2022-12-29 00:00:00,Mansfield,25487.0,3283.0,34.0,35.3121
2022-12-29 00:00:00,Marlborough,6335.0,1358.0,33.0,94.7119
2022-12-29 00:00:00,Meriden,59395.0,19750.0,238.0,139.7424
2022-12-29 00:00:00,Middlebury,7798.0,1853.0,25.0,102.5904
2022-12-29 00:00:00,Middlefield,4374.0,832.0,6.0,59.95140334399481
2022-12-29 00:00:00,Middletown,46258.0,12597.0,195.0,103.7658
2022-12-29 00:00:00,Milford,54747.0,14733.0,198.0,155.2596
2022-12-29 00:00:00,Monroe,19434.0,4744.0,26.0,113.2037
2022-12-29 00:00:00,Montville,18508.0,5306.0,53.0,91.8522
2022-12-29 00:00:00,Morris,2254.0,376.0,3.0,0.0
2022-12-29 00:00:00,Naugatuck,31108.0,9303.0,149.0,70.7214
2022-12-29 00:00:00,New Britain,72495.0,22652.0,296.0,89.6614
2022-12-29 00:00:00,New Canaan,20233.0,4101.0,47.0,69.1939
2022-12-29 00:00:00,New Fairfield,13878.0,2885.0,12.0,57.6452
2022-12-29 00:00:00,New Hartford,6656.0,1283.0,6.0,61.67576116325358
2022-12-29 00:00:00,New Haven,130250.0,41443.0,310.0,112.0921
2022-12-29 00:00:00,New London,26858.0,9037.0,57.0,107.9753
2022-12-29 00:00:00,New Milford,26805.0,5909.0,64.0,111.9194
2022-12-29 00:00:00,Newington,30014.0,7866.0,146.0,86.6262
2022-12-29 00:00:00,Newtown,27891.0,6004.0,89.0,64.5369
2022-12-29 00:00:00,Norfolk,1630.0,155.0,1.0,0.0
2022-12-29 00:00:00,North Branford,14146.0,3684.0,36.0,56.5531
2022-12-29 00:00:00,North Canaan,3251.0,635.0,20.0,153.7988
2022-12-29 00:00:00,North Haven,23683.0,7085.0,74.0,185.7873
2022-12-29 00:00:00,North Stonington,5196.0,1136.0,11.0,59.82727379621621
2022-12-29 00:00:00,Norwalk,88816.0,26360.0,289.0,97.9553
2022-12-29 00:00:00,Norwich,38768.0,12311.0,113.0,105.7573
2022-12-29 00:00:00,Old Lyme,7306.0,1601.0,5.0,82.1243
2022-12-29 00:00:00,Old Saybrook,10061.0,2520.0,70.0,79.515
2022-12-29 00:00:00,Orange,13926.0,3594.0,25.0,86.1698
2022-12-29 00:00:00,Oxford,13255.0,2964.0,39.0,90.5319
2022-12-29 00:00:00,Plainfield,15125.0,4309.0,56.0,79.3388
2022-12-29 00:00:00,Plainville,17534.0,4634.0,71.0,96.9545
2022-12-29 00:00:00,Plymouth,11598.0,2710.0,22.0,77.5996
2022-12-29 00:00:00,Pomfret,4203.0,922.0,8.0,0.0
2022-12-29 00:00:00,Portland,9267.0,1940.0,31.0,97.1188
2022-12-29 00:00:00,Preston,4625.0,1249.0,10.0,57.749526546039554
2022-12-29 00:00:00,Prospect,9702.0,2373.0,10.0,123.6858
2022-12-29 00:00:00,Putnam,9389.0,2435.0,40.0,53.2538
2022-12-29 00:00:00,Redding,9116.0,1606.0,23.0,65.55290529096818
2022-12-29 00:00:00,Ridgefield,24959.0,5081.0,77.0,36.0591
2022-12-29 00:00:00,Rocky Hill,20115.0,5083.0,155.0,169.0281
2022-12-29 00:00:00,Roxbury,2152.0,377.0,2.0,58.1807284950534
2022-12-29 00:00:00,Salem,4083.0,975.0,5.0,58.26421342876299
2022-12-29 00:00:00,Salisbury,3600.0,664.0,5.0,0.0
2022-12-29 00:00:00,Scotland,1672.0,137.0,2.0,0.0
2022-12-29 00:00:00,Seymour,16437.0,4683.0,87.0,127.7605
2022-12-29 00:00:00,Sharon,2689.0,394.0,5.0,59.3688550563401
2022-12-29 00:00:00,Shelton,41129.0,11528.0,220.0,148.3138
2022-12-29 00:00:00,Sherman,3630.0,577.0,3.0,59.99907293265013
2022-12-29 00:00:00,Simsbury,25395.0,4444.0,37.0,133.8846
2022-12-29 00:00:00,Somers,10784.0,2398.0,24.0,63.59827294340863
2022-12-29 00:00:00,South Windsor,26162.0,5549.0,75.0,118.4925
2022-12-29 00:00:00,Southbury,19571.0,4312.0,95.0,71.5344
2022-12-29 00:00:00,Southington,43834.0,10693.0,142.0,95.816
2022-12-29 00:00:00,Sprague,2859.0,860.0,6.0,56.49380768943895
2022-12-29 00:00:00,Stafford,11893.0,1982.0,39.0,50.4498
2022-12-29 00:00:00,Stamford,129638.0,35313.0,398.0,87.9372
2022-12-29 00:00:00,Sterling,3782.0,851.0,3.0,58.390635418927594
2022-12-29 00:00:00,Stonington,18559.0,4180.0,63.0,75.4351
2022-12-29 00:00:00,Stratford,51849.0,16327.0,214.0,106.0773
2022-12-29 00:00:00,Suffield,15814.0,4244.0,54.0,75.8821
2022-12-29 00:00:00,Thomaston,7535.0,2052.0,18.0,106.1712
2022-12-29 00:00:00,Thompson,9379.0,1959.0,16.0,0.0
2022-12-29 00:00:00,Tolland,14618.0,2643.0,27.0,34.2044
2022-12-29 00:00:00,Torrington,34044.0,9343.0,191.0,114.5576
2022-12-29 00:00:00,Trumbull,35673.0,10317.0,183.0,126.1458
2022-12-29 00:00:00,Union,839.0,248.0,2.0,0.0
2022-12-29 00:00:00,Vernon,29359.0,5889.0,86.0,91.965
2022-12-29 00:00:00,Voluntown,2510.0,598.0,6.0,57.593596420500745
2022-12-29 00:00:00,Wallingford,44326.0,12832.0,225.0,160.1769
2022-12-29 00:00:00,Warren,1395.0,175.0,0.0,0.0
2022-12-29 00:00:00,Washington,3428.0,611.0,2.0,59.273342637370945
2022-12-29 00:00:00,Waterbury,107568.0,36972.0,524.0,79.0198
2022-12-29 00:00:00,Waterford,18746.0,5260.0,89.0,138.6963
2022-12-29 00:00:00,Watertown,21578.0,5833.0,85.0,74.1496
2022-12-29 00:00:00,West Hartford,62965.0,14026.0,288.0,74.6446
2022-12-29 00:00:00,West Haven,54620.0,15584.0,172.0,150.1282
2022-12-29 00:00:00,Westbrook,6869.0,1559.0,11.0,131.0234
2022-12-29 00:00:00,Weston,10252.0,1986.0,6.0,78.0336
2022-12-29 00:00:00,Westport,28491.0,6233.0,40.0,94.7668
2022-12-29 00:00:00,Wethersfield,26008.0,6930.0,61.0,88.4343
2022-12-29 00:00:00,Willington,5864.0,947.0,5.0,62.294158198613
2022-12-29 00:00:00,Wilton,18343.0,3857.0,62.0,109.0334
2022-12-29 00:00:00,Winchester,10604.0,2113.0,18.0,66.0128
2022-12-29 00:00:00,Windham,24561.0,7717.0,75.0,93.6444
2022-12-29 00:00:00,Windsor Locks,12854.0,3222.0,48.0,85.5765
2022-12-29 00:00:00,Windsor,28733.0,8369.0,171.0,100.9292
2022-12-29 00:00:00,Wolcott,16587.0,4531.0,64.0,72.3458
2022-12-29 00:00:00,Woodbridge,8750.0,2017.0,49.0,102.8571
2022-12-29 00:00:00,Woodbury,9502.0,1913.0,15.0,73.6687
2022-12-29 00:00:00,Woodstock,7858.0,1563.0,8.0,63.6294
2022-12-29 00:00:00,Not_available,12461.616573605019,3089.0,9.0,61.56308614787413
2022-12-28 00:00:00,Andover,3236.0,592.0,6.0,0.0
2022-12-28 00:00:00,Ansonia,18654.0,5751.0,54.0,134.0195
2022-12-28 00:00:00,Ashford,4255.0,844.0,6.0,59.61058625679625
2022-12-28 00:00:00,Avon,18276.0,3621.0,84.0,98.4898
2022-12-28 00:00:00,Barkhamsted,3606.0,615.0,9.0,59.984516799266494
2022-12-28 00:00:00,Beacon Falls,6222.0,1538.0,11.0,128.576
2022-12-28 00:00:00,Berlin,20436.0,4852.0,55.0,117.4398
2022-12-28 00:00:00,Bethany,5548.0,1179.0,5.0,59.975412097312216
2022-12-28 00:00:00,Bethel,19800.0,4686.0,74.0,106.0606
2022-12-28 00:00:00,Bethlehem,3402.0,682.0,4.0,58.81770244443407
2022-12-28 00:00:00,Bloomfield,21211.0,5851.0,141.0,108.4343
2022-12-28 00:00:00,Bolton,4884.0,901.0,6.0,143.3251
2022-12-28 00:00:00,Bozrah,2726.0,708.0,9.0,0.0
2022-12-28 00:00:00,Branford,27900.0,7173.0,94.0,175.6272
2022-12-28 00:00:00,Bridgeport,144399.0,47405.0,474.0,96.2611
2022-12-28 00:00:00,Bridgewater,1635.0,231.0,0.0,57.99779042995593
2022-12-28 00:00:00,Bristol,59947.0,16531.0,231.0,81.7389
2022-12-28 00:00:00,Brookfield,16973.0,4222.0,27.0,35.3503
2022-12-28 00:00:00,Brooklyn,8272.0,2367.0,21.0,58.25945564721472
2022-12-28 00:00:00,Burlington,9704.0,2026.0,10.0,113.3553
2022-12-28 00:00:00,Canaan,1053.0,37.0,0.0,0.0
2022-12-28 00:00:00,Canterbury,5079.0,1276.0,5.0,98.4446
2022-12-28 00:00:00,Canton,10254.0,1822.0,41.0,58.5138
2022-12-28 00:00:00,Chaplin,2239.0,484.0,5.0,0.0
2022-12-28 00:00:00,Cheshire,28937.0,7529.0,87.0,103.6735
2022-12-28 00:00:00,Chester,4213.0,729.0,20.0,61.0454158098346
2022-12-28 00:00:00,Clinton,12925.0,3091.0,17.0,61.8956
2022-12-28 00:00:00,Colchester,15809.0,3569.0,47.0,69.5806
2022-12-28 00:00:00,Colebrook,1400.0,165.0,1.0,58.00927600549562
2022-12-28 00:00:00,Columbia,5379.0,1115.0,13.0,60.471210428104065
2022-12-28 00:00:00,Cornwall,1362.0,221.0,2.0,57.58285482997897
2022-12-28 00:00:00,Coventry,12407.0,2467.0,13.0,56.4198
2022-12-28 00:00:00,Cromwell,13839.0,3395.0,70.0,65.0336
2022-12-28 00:00:00,Danbury,84694.0,22858.0,231.0,87.3734
2022-12-28 00:00:00,Darien,21728.0,4391.0,16.0,50.6259
2022-12-28 00:00:00,Deep River,4443.0,862.0,2.0,59.684280702879875
2022-12-28 00:00:00,Derby,12339.0,3657.0,32.0,137.7745
2022-12-28 00:00:00,Durham,7165.0,1694.0,9.0,139.5673
2022-12-28 00:00:00,East Granby,5140.0,1025.0,4.0,194.5525
2022-12-28 00:00:00,East Haddam,8997.0,1548.0,26.0,77.8037
2022-12-28 00:00:00,East Hampton,12800.0,2724.0,27.0,54.6875
2022-12-28 00:00:00,East Hartford,49872.0,15463.0,209.0,126.3234
2022-12-28 00:00:00,East Haven,28569.0,8629.0,111.0,119.0101
2022-12-28 00:00:00,East Lyme,18462.0,4661.0,67.0,102.9141
2022-12-28 00:00:00,East Windsor,11668.0,2555.0,63.0,94.2749
2022-12-28 00:00:00,Eastford,1790.0,298.0,4.0,0.0
2022-12-28 00:00:00,Easton,7521.0,1668.0,5.0,66.4805
2022-12-28 00:00:00,Ellington,16467.0,2690.0,36.0,78.9458
2022-12-28 00:00:00,Enfield,43659.0,10553.0,93.0,75.5858
2022-12-28 00:00:00,Essex,6668.0,1304.0,18.0,104.979
2022-12-28 00:00:00,Fairfield,62045.0,17842.0,253.0,127.3269
2022-12-28 00:00:00,Farmington,25497.0,5418.0,74.0,101.9728
2022-12-28 00:00:00,Franklin,1920.0,477.0,2.0,56.97515205881899
2022-12-28 00:00:00,Glastonbury,34482.0,7402.0,124.0,81.2018
2022-12-28 00:00:00,Goshen,2863.0,536.0,4.0,58.6892640959379
2022-12-28 00:00:00,Granby,11507.0,1895.0,34.0,69.5229
2022-12-28 00:00:00,Greenwich,62840.0,16875.0,133.0,135.2642
2022-12-28 00:00:00,Griswold,11534.0,3302.0,32.0,130.0503
2022-12-28 00:00:00,Groton,38436.0,9318.0,134.0,98.8656
2022-12-28 00:00:00,Guilford,22133.0,5452.0,49.0,185.2438
2022-12-28 00:00:00,Haddam,8193.0,1658.0,13.0,61.0277
2022-12-28 00:00:00,Hamden,60556.0,16726.0,246.0,117.2468
2022-12-28 00:00:00,Hampton,1842.0,505.0,1.0,56.5586142091559
2022-12-28 00:00:00,Hartford,122105.0,37505.0,433.0,76.164
2022-12-28 00:00:00,Hartland,2120.0,296.0,6.0,283.0189
2022-12-28 00:00:00,Harwinton,5420.0,1176.0,10.0,110.7011
2022-12-28 00:00:00,Hebron,9504.0,1836.0,16.0,64.40664650500356
2022-12-28 00:00:00,Kent,2777.0,656.0,2.0,57.55472035978809
2022-12-28 00:00:00,Killingly,17336.0,5037.0,86.0,62.21158513155202
2022-12-28 00:00:00,Killingworth,6364.0,1295.0,11.0,78.5669
2022-12-28 00:00:00,Lebanon,7144.0,1661.0,8.0,60.157487698815004
2022-12-28 00:00:00,Ledyard,14621.0,3897.0,17.0,95.7527
2022-12-28 00:00:00,Lisbon,4220.0,1033.0,15.0,58.65847590594014
2022-12-28 00:00:00,Litchfield,8094.0,1519.0,14.0,98.8386
2022-12-28 00:00:00,Lyme,2316.0,382.0,1.0,58.447367726134324
2022-12-28 00:00:00,Madison,18030.0,4188.0,49.0,116.4725
2022-12-28 00:00:00,Manchester,57584.0,13986.0,200.0,78.1467
2022-12-28 00:00:00,Mansfield,25487.0,3282.0,34.0,35.3121
2022-12-28 00:00:00,Marlborough,6335.0,1355.0,33.0,94.7119
2022-12-28 00:00:00,Meriden,59395.0,19732.0,238.0,131.3242
2022-12-28 00:00:00,Middlebury,7798.0,1852.0,25.0,115.4142
2022-12-28 00:00:00,Middlefield,4374.0,831.0,6.0,59.958467191261356
2022-12-28 00:00:00,Middletown,46258.0,12577.0,195.0,105.9276
2022-12-28 00:00:00,Milford,54747.0,14719.0,197.0,160.7394
2022-12-28 00:00:00,Monroe,19434.0,4740.0,27.0,108.058
2022-12-28 00:00:00,Montville,18508.0,5299.0,53.0,59.4338
2022-12-28 00:00:00,Morris,2254.0,375.0,3.0,0.0
2022-12-28 00:00:00,Naugatuck,31108.0,9295.0,150.0,57.8629
2022-12-28 00:00:00,New Britain,72495.0,22642.0,296.0,93.7996
2022-12-28 00:00:00,New Canaan,20233.0,4087.0,47.0,54.3666
2022-12-28 00:00:00,New Fairfield,13878.0,2883.0,12.0,64.8508
2022-12-28 00:00:00,New Hartford,6656.0,1282.0,6.0,75.1202
2022-12-28 00:00:00,New Haven,130250.0,41413.0,310.0,102.1113
2022-12-28 00:00:00,New London,26858.0,9030.0,57.0,115.4218
2022-12-28 00:00:00,New Milford,26805.0,5904.0,64.0,108.1888
2022-12-28 00:00:00,Newington,30014.0,7859.0,146.0,93.2898
2022-12-28 00:00:00,Newtown,27891.0,6000.0,89.0,64.5369
2022-12-28 00:00:00,Norfolk,1630.0,155.0,1.0,0.0
2022-12-28 00:00:00,North Branford,14146.0,3679.0,36.0,49.484
2022-12-28 00:00:00,North Canaan,3251.0,635.0,20.0,153.7988
2022-12-28 00:00:00,North Haven,23683.0,7082.0,74.0,232.2341
2022-12-28 00:00:00,North Stonington,5196.0,1135.0,11.0,59.834337643482755
2022-12-28 00:00:00,Norwalk,88816.0,26332.0,289.0,81.0665
2022-12-28 00:00:00,Norwich,38768.0,12307.0,113.0,95.4395
2022-12-28 00:00:00,Old Lyme,7306.0,1599.0,5.0,68.4369
2022-12-28 00:00:00,Old Saybrook,10061.0,2519.0,70.0,119.2724
2022-12-28 00:00:00,Orange,13926.0,3593.0,25.0,93.3506
2022-12-28 00:00:00,Oxford,13255.0,2961.0,39.0,113.1648
2022-12-28 00:00:00,Plainfield,15125.0,4307.0,56.0,85.9504
2022-12-28 00:00:00,Plainville,17534.0,4631.0,71.0,108.3609
2022-12-28 00:00:00,Plymouth,11598.0,2708.0,22.0,103.4661
2022-12-28 00:00:00,Pomfret,4203.0,922.0,8.0,0.0
2022-12-28 00:00:00,Portland,9267.0,1939.0,31.0,97.1188
2022-12-28 00:00:00,Preston,4625.0,1249.0,10.0,57.749526546039554
2022-12-28 00:00:00,Prospect,9702.0,2372.0,10.0,133.993
2022-12-28 00:00:00,Putnam,9389.0,2433.0,40.0,61.164127858192366
2022-12-28 00:00:00,Redding,9116.0,1605.0,23.0,65.55996913823473
2022-12-28 00:00:00,Ridgefield,24959.0,5082.0,77.0,40.0657
2022-12-28 00:00:00,Rocky Hill,20115.0,5077.0,155.0,178.9709
2022-12-28 00:00:00,Roxbury,2152.0,377.0,2.0,278.8104
2022-12-28 00:00:00,Salem,4083.0,975.0,5.0,58.26421342876299
2022-12-28 00:00:00,Salisbury,3600.0,664.0,5.0,59.42180442983508
2022-12-28 00:00:00,Scotland,1672.0,137.0,2.0,0.0
2022-12-28 00:00:00,Seymour,16437.0,4676.0,87.0,139.9282
2022-12-28 00:00:00,Sharon,2689.0,393.0,5.0,59.375918903606646
2022-12-28 00:00:00,Shelton,41129.0,11518.0,219.0,143.4511
2022-12-28 00:00:00,Sherman,3630.0,577.0,3.0,59.99907293265013
2022-12-28 00:00:00,Simsbury,25395.0,4438.0,37.0,126.0091
2022-12-28 00:00:00,Somers,10784.0,2396.0,24.0,63.61240063794172
2022-12-28 00:00:00,South Windsor,26162.0,5545.0,75.0,107.0255
2022-12-28 00:00:00,Southbury,19571.0,4309.0,93.0,61.3152
2022-12-28 00:00:00,Southington,43834.0,10689.0,142.0,102.66
2022-12-28 00:00:00,Sprague,2859.0,859.0,6.0,56.5008715367055
2022-12-28 00:00:00,Stafford,11893.0,1981.0,39.0,42.0415
2022-12-28 00:00:00,Stamford,129638.0,35275.0,398.0,83.3089
2022-12-28 00:00:00,Sterling,3782.0,850.0,3.0,58.39769926619414
2022-12-28 00:00:00,Stonington,18559.0,4175.0,63.0,53.8822
2022-12-28 00:00:00,Stratford,51849.0,16318.0,214.0,115.7207
2022-12-28 00:00:00,Suffield,15814.0,4241.0,54.0,75.8821
2022-12-28 00:00:00,Thomaston,7535.0,2052.0,18.0,119.4426
2022-12-28 00:00:00,Thompson,9379.0,1958.0,16.0,0.0
2022-12-28 00:00:00,Tolland,14618.0,2643.0,27.0,54.727
2022-12-28 00:00:00,Torrington,34044.0,9340.0,191.0,117.495
2022-12-28 00:00:00,Trumbull,35673.0,10307.0,183.0,131.7523
2022-12-28 00:00:00,Union,839.0,248.0,2.0,0.0
2022-12-28 00:00:00,Vernon,29359.0,5887.0,86.0,95.3711
2022-12-28 00:00:00,Voluntown,2510.0,596.0,6.0,57.60772411503383
2022-12-28 00:00:00,Wallingford,44326.0,12808.0,225.0,148.8968
2022-12-28 00:00:00,Warren,1395.0,175.0,0.0,0.0
2022-12-28 00:00:00,Washington,3428.0,611.0,2.0,59.273342637370945
2022-12-28 00:00:00,Waterbury,107568.0,36944.0,524.0,84.5976
2022-12-28 00:00:00,Waterford,18746.0,5251.0,88.0,117.3584
2022-12-28 00:00:00,Watertown,21578.0,5833.0,85.0,83.4183
2022-12-28 00:00:00,West Hartford,62965.0,14019.0,288.0,68.2919
2022-12-28 00:00:00,West Haven,54620.0,15556.0,172.0,150.1282
2022-12-28 00:00:00,Westbrook,6869.0,1559.0,11.0,145.5816
2022-12-28 00:00:00,Weston,10252.0,1985.0,6.0,136.5587
2022-12-28 00:00:00,Westport,28491.0,6228.0,40.0,105.2964
2022-12-28 00:00:00,Wethersfield,26008.0,6929.0,61.0,107.6592
2022-12-28 00:00:00,Willington,5864.0,948.0,5.0,62.287094351346454
2022-12-28 00:00:00,Wilton,18343.0,3849.0,62.0,92.6784
2022-12-28 00:00:00,Winchester,10604.0,2113.0,18.0,75.4432
2022-12-28 00:00:00,Windham,24561.0,7711.0,75.0,89.5729
2022-12-28 00:00:00,Windsor Locks,12854.0,3222.0,48.0,93.3562
2022-12-28 00:00:00,Windsor,28733.0,8366.0,170.0,87.008
2022-12-28 00:00:00,Wolcott,16587.0,4529.0,64.0,108.5187
2022-12-28 00:00:00,Woodbridge,8750.0,2016.0,49.0,125.7143
2022-12-28 00:00:00,Woodbury,9502.0,1912.0,15.0,105.241
2022-12-28 00:00:00,Woodstock,7858.0,1560.0,8.0,62.40724179273617
2022-12-28 00:00:00,Not_available,12438.025007798602,3081.0,9.0,61.568835227443685
2022-12-27 00:00:00,Andover,3236.0,592.0,6.0,59.198105284940425
2022-12-27 00:00:00,Ansonia,18654.0,5745.0,54.0,150.1019
2022-12-27 00:00:00,Ashford,4255.0,844.0,6.0,59.61058625679625
2022-12-27 00:00:00,Avon,18276.0,3613.0,84.0,76.6032
2022-12-27 00:00:00,Barkhamsted,3606.0,614.0,9.0,0.0
2022-12-27 00:00:00,Beacon Falls,6222.0,1536.0,11.0,96.432
2022-12-27 00:00:00,Berlin,20436.0,4841.0,54.0,117.4398
2022-12-27 00:00:00,Bethany,5548.0,1179.0,5.0,59.975412097312216
2022-12-27 00:00:00,Bethel,19800.0,4682.0,74.0,106.0606
2022-12-27 00:00:00,Bethlehem,3402.0,680.0,4.0,58.83183013896716
2022-12-27 00:00:00,Bloomfield,21211.0,5840.0,140.0,75.4326
2022-12-27 00:00:00,Bolton,4884.0,897.0,6.0,60.58961435738369
2022-12-27 00:00:00,Bozrah,2726.0,707.0,9.0,0.0
2022-12-27 00:00:00,Branford,27900.0,7158.0,93.0,150.5376
2022-12-27 00:00:00,Bridgeport,144399.0,47367.0,474.0,89.3358
2022-12-27 00:00:00,Bridgewater,1635.0,230.0,0.0,58.00485427722248
2022-12-27 00:00:00,Bristol,59947.0,16511.0,229.0,68.3937
2022-12-27 00:00:00,Brookfield,16973.0,4222.0,27.0,47.1337
2022-12-27 00:00:00,Brooklyn,8272.0,2367.0,21.0,72.5338
2022-12-27 00:00:00,Burlington,9704.0,2024.0,10.0,92.7453
2022-12-27 00:00:00,Canaan,1053.0,37.0,0.0,0.0
2022-12-27 00:00:00,Canterbury,5079.0,1274.0,5.0,58.29520474581387
2022-12-27 00:00:00,Canton,10254.0,1821.0,41.0,117.0275
2022-12-27 00:00:00,Chaplin,2239.0,484.0,5.0,0.0
2022-12-27 00:00:00,Cheshire,28937.0,7521.0,87.0,110.5851
2022-12-27 00:00:00,Chester,4213.0,729.0,20.0,61.0454158098346
2022-12-27 00:00:00,Clinton,12925.0,3088.0,17.0,54.1586
2022-12-27 00:00:00,Colchester,15809.0,3566.0,47.0,69.5806
2022-12-27 00:00:00,Colebrook,1400.0,165.0,1.0,58.00927600549562
2022-12-27 00:00:00,Columbia,5379.0,1113.0,13.0,60.48533812263716
2022-12-27 00:00:00,Cornwall,1362.0,221.0,2.0,57.58285482997897
2022-12-27 00:00:00,Coventry,12407.0,2460.0,13.0,66.09240195342453
2022-12-27 00:00:00,Cromwell,13839.0,3393.0,70.0,86.7115
2022-12-27 00:00:00,Danbury,84694.0,22838.0,231.0,82.6505
2022-12-27 00:00:00,Darien,21728.0,4390.0,16.0,69.0353
2022-12-27 00:00:00,Deep River,4443.0,861.0,2.0,59.691344550146425
2022-12-27 00:00:00,Derby,12339.0,3650.0,32.0,121.5658
2022-12-27 00:00:00,Durham,7165.0,1693.0,9.0,153.5241
2022-12-27 00:00:00,East Granby,5140.0,1020.0,4.0,60.16975651338386
2022-12-27 00:00:00,East Haddam,8997.0,1548.0,26.0,133.3778
2022-12-27 00:00:00,East Hampton,12800.0,2722.0,27.0,54.6875
2022-12-27 00:00:00,East Hartford,49872.0,15443.0,209.0,106.2721
2022-12-27 00:00:00,East Haven,28569.0,8616.0,111.0,105.0089
2022-12-27 00:00:00,East Lyme,18462.0,4657.0,67.0,92.081
2022-12-27 00:00:00,East Windsor,11668.0,2551.0,63.0,51.4227
2022-12-27 00:00:00,Eastford,1790.0,298.0,4.0,0.0
2022-12-27 00:00:00,Easton,7521.0,1668.0,5.0,93.0727
2022-12-27 00:00:00,Ellington,16467.0,2686.0,36.0,60.7275
2022-12-27 00:00:00,Enfield,43659.0,10536.0,93.0,71.0048
2022-12-27 00:00:00,Essex,6668.0,1302.0,18.0,89.982
2022-12-27 00:00:00,Fairfield,62045.0,17821.0,253.0,135.3856
2022-12-27 00:00:00,Farmington,25497.0,5410.0,74.0,82.3626
2022-12-27 00:00:00,Franklin,1920.0,475.0,2.0,0.0
2022-12-27 00:00:00,Glastonbury,34482.0,7393.0,124.0,78.3017
2022-12-27 00:00:00,Goshen,2863.0,535.0,4.0,58.696327943204444
2022-12-27 00:00:00,Granby,11507.0,1890.0,34.0,69.5229
2022-12-27 00:00:00,Greenwich,62840.0,16846.0,131.0,108.2113
2022-12-27 00:00:00,Griswold,11534.0,3297.0,32.0,138.7203
2022-12-27 00:00:00,Groton,38436.0,9310.0,134.0,80.6536
2022-12-27 00:00:00,Guilford,22133.0,5440.0,49.0,162.6531
2022-12-27 00:00:00,Haddam,8193.0,1657.0,13.0,61.0277
2022-12-27 00:00:00,Hamden,60556.0,16705.0,246.0,113.9441
2022-12-27 00:00:00,Hampton,1842.0,505.0,1.0,56.5586142091559
2022-12-27 00:00:00,Hartford,122105.0,37461.0,433.0,61.4225
2022-12-27 00:00:00,Hartland,2120.0,294.0,6.0,58.901847512219625
2022-12-27 00:00:00,Harwinton,5420.0,1172.0,10.0,92.2509
2022-12-27 00:00:00,Hebron,9504.0,1836.0,16.0,52.6094
2022-12-27 00:00:00,Kent,2777.0,656.0,2.0,57.55472035978809
2022-12-27 00:00:00,Killingly,17336.0,5039.0,86.0,34.6101
2022-12-27 00:00:00,Killingworth,6364.0,1295.0,11.0,78.5669
2022-12-27 00:00:00,Lebanon,7144.0,1659.0,8.0,60.1716153933481
2022-12-27 00:00:00,Ledyard,14621.0,3888.0,17.0,61.5553
2022-12-27 00:00:00,Lisbon,4220.0,1032.0,15.0,58.665539753206694
2022-12-27 00:00:00,Litchfield,8094.0,1517.0,14.0,98.8386
2022-12-27 00:00:00,Lyme,2316.0,382.0,1.0,58.447367726134324
2022-12-27 00:00:00,Madison,18030.0,4183.0,49.0,127.5652
2022-12-27 00:00:00,Manchester,57584.0,13971.0,200.0,78.1467
2022-12-27 00:00:00,Mansfield,25487.0,3275.0,34.0,31.3886
2022-12-27 00:00:00,Marlborough,6335.0,1353.0,33.0,61.86539750703232
2022-12-27 00:00:00,Meriden,59395.0,19706.0,238.0,139.7424
2022-12-27 00:00:00,Middlebury,7798.0,1850.0,25.0,115.4142
2022-12-27 00:00:00,Middlefield,4374.0,830.0,6.0,59.96553103852791
2022-12-27 00:00:00,Middletown,46258.0,12560.0,194.0,125.3837
2022-12-27 00:00:00,Milford,54747.0,14692.0,196.0,151.6065
2022-12-27 00:00:00,Monroe,19434.0,4730.0,27.0,87.4756
2022-12-27 00:00:00,Montville,18508.0,5296.0,53.0,59.4338
2022-12-27 00:00:00,Morris,2254.0,375.0,3.0,58.465246837466985
2022-12-27 00:00:00,Naugatuck,31108.0,9289.0,150.0,64.2921
2022-12-27 00:00:00,New Britain,72495.0,22625.0,295.0,102.076
2022-12-27 00:00:00,New Canaan,20233.0,4080.0,47.0,34.5969
2022-12-27 00:00:00,New Fairfield,13878.0,2882.0,12.0,79.2621
